Date,Open,High,Low,Close,Adj Close,Volume
2017-11-10,10.780000,14.510000,10.500000,11.760000,11.760000,0
2017-11-17,11.750000,12.080000,9.320000,9.880000,9.880000,0
2017-11-24,9.820000,12.050000,8.560000,11.280000,11.280000,0
2017-12-01,11.190000,14.580000,10.120000,10.160000,10.160000,0
2017-12-08,10.000000,10.540000,9.210000,10.490000,10.490000,0
2017-12-15,10.120000,10.200000,8.900000,9.620000,9.620000,0
2017-12-22,9.370000,10.790000,9.350000,10.180000,10.180000,0
2017-12-29,10.030000,11.070000,8.920000,9.220000,9.220000,0
2018-01-05,9.100000,10.850000,9.000000,9.880000,9.880000,0
2018-01-12,9.740000,12.810000,9.540000,12.220000,12.220000,0
2018-01-19,12.300000,12.330000,10.760000,11.580000,11.580000,0
2018-01-26,11.400000,15.420000,11.080000,13.470000,13.470000,0
2018-02-02,13.640000,50.299999,13.640000,33.459999,33.459999,0
2018-02-09,32.180000,41.060001,17.600000,19.129999,19.129999,0
2018-02-16,18.740000,21.610001,16.969999,18.719999,18.719999,0
2018-02-23,17.959999,25.299999,15.290000,22.469999,22.469999,0
2018-03-02,22.469999,26.219999,14.910000,16.540001,16.540001,0
2018-03-09,16.410000,17.590000,13.310000,16.590000,16.590000,0
2018-03-16,16.600000,23.809999,15.230000,23.340000,23.340000,0
2018-03-23,24.020000,26.010000,19.600000,19.969999,19.969999,0
2018-03-30,21.070000,25.719999,18.570000,18.940001,18.940001,0
2018-04-06,20.330000,23.120001,18.160000,18.490000,18.490000,0
2018-04-13,18.270000,18.450001,14.570000,15.960000,15.960000,0
2018-04-20,16.160000,19.840000,15.190000,16.240000,16.240000,0
2018-04-27,16.219999,18.660000,14.750000,15.900000,15.900000,0
2018-05-04,15.940000,16.920000,10.910000,13.230000,13.230000,0
2018-05-11,13.220000,15.010000,12.500000,13.430000,13.430000,0
2018-05-18,13.180000,14.600000,12.490000,12.530000,12.530000,0
2018-05-25,12.440000,18.780001,12.290000,15.430000,15.430000,0
2018-06-01,14.920000,14.930000,11.220000,12.130000,12.130000,0
2018-06-08,12.540000,13.310000,11.880000,12.120000,12.120000,0
2018-06-15,12.190000,15.180000,11.930000,14.640000,14.640000,0
2018-06-22,14.600000,19.610001,13.110000,16.850000,16.850000,0
2018-06-29,15.730000,18.080000,14.470000,14.970000,14.970000,0
2018-07-06,14.990000,15.450000,11.930000,12.580000,12.580000,0
2018-07-13,12.390000,13.180000,11.440000,12.870000,12.870000,0
2018-07-20,13.000000,13.580000,11.660000,12.140000,12.140000,0
2018-07-27,12.170000,14.530000,11.600000,12.190000,12.190000,0
2018-08-03,12.430000,12.460000,10.170000,11.270000,11.270000,0
2018-08-10,12.340000,16.860001,12.300000,13.450000,13.450000,0
2018-08-17,13.180000,13.960000,11.650000,12.410000,12.410000,0
2018-08-24,12.130000,13.950000,11.830000,13.530000,13.530000,0
2018-08-31,13.540000,15.410000,12.820000,14.650000,14.650000,0
2018-09-07,14.720000,15.630000,12.300000,12.370000,12.370000,0
2018-09-14,12.130000,13.750000,11.310000,11.800000,11.800000,0
2018-09-21,11.760000,13.130000,11.100000,12.410000,12.410000,0
2018-09-28,12.590000,15.840000,11.340000,14.220000,14.220000,0
2018-10-05,14.290000,28.840000,11.720000,24.980000,24.980000,0
2018-10-12,21.629999,26.799999,20.879999,21.309999,21.309999,0
2018-10-12,21.629999,26.799999,20.879999,21.309999,21.309999,0
